tp,fp,fn,precision,recall,f1,pn_num
0,1,8,0.0,0.0,0.0,53129
0,1,8,0.0,0.0,0.0,53152
0,1,8,0.0,0.0,0.0,53161
0,0,8,0.0,0.0,0.0,53327
0,0,8,0.0,0.0,0.0,53373
0,1,8,0.0,0.0,0.0,53527
0,1,8,0.0,0.0,0.0,53698
0,1,8,0.0,0.0,0.0,53711
0,1,8,0.0,0.0,0.0,53840
0,1,8,0.0,0.0,0.0,53954
0,1,8,0.0,0.0,0.0,54131
0,1,8,0.0,0.0,0.0,54207
0,0,8,0.0,0.0,0.0,54220
0,2,8,0.0,0.0,0.0,54222
0,1,8,0.0,0.0,0.0,54226
0,1,8,0.0,0.0,0.0,54228
0,0,8,0.0,0.0,0.0,54323
0,1,8,0.0,0.0,0.0,54341
0,0,8,0.0,0.0,0.0,54459
0,0,8,0.0,0.0,0.0,54511
0,1,8,0.0,0.0,0.0,54517
0,1,8,0.0,0.0,0.0,54564
0,0,8,0.0,0.0,0.0,54660
0,0,8,0.0,0.0,0.0,54791
0,0,8,0.0,0.0,0.0,54804
0,1,8,0.0,0.0,0.0,54889
0,0,8,0.0,0.0,0.0,54901
0,1,8,0.0,0.0,0.0,54957
0,1,8,0.0,0.0,0.0,55009
0,0,8,0.0,0.0,0.0,55012
0,1,8,0.0,0.0,0.0,55035
0,1,8,0.0,0.0,0.0,55060
0,1,8,0.0,0.0,0.0,55083
0,0,8,0.0,0.0,0.0,55117
1,1,7,0.5,0.125,0.2,55153
0,0,8,0.0,0.0,0.0,55230
0,0,8,0.0,0.0,0.0,55410
0,1,8,0.0,0.0,0.0,55507
0,1,8,0.0,0.0,0.0,55578
0,0,8,0.0,0.0,0.0,55584
0,1,8,0.0,0.0,0.0,55601
0,1,8,0.0,0.0,0.0,55634
0,0,8,0.0,0.0,0.0,55825
0,0,8,0.0,0.0,0.0,55853
0,0,8,0.0,0.0,0.0,55923
0,0,8,0.0,0.0,0.0,55930
0,0,8,0.0,0.0,0.0,55992
0,1,8,0.0,0.0,0.0,56372
0,0,8,0.0,0.0,0.0,56456
0,0,8,0.0,0.0,0.0,56517
0,1,8,0.0,0.0,0.0,56522
0,0,8,0.0,0.0,0.0,56535
0,0,8,0.0,0.0,0.0,56642
0,1,8,0.0,0.0,0.0,56697
0,3,8,0.0,0.0,0.0,56841
0,1,8,0.0,0.0,0.0,57026
0,0,5,0.0,0.0,0.0,60004
0,0,5,0.0,0.0,0.0,60020
1,0,4,1.0,0.2,0.33333333333333337,60049
0,1,5,0.0,0.0,0.0,60056
1,0,4,1.0,0.2,0.33333333333333337,60059
0,1,5,0.0,0.0,0.0,60078
0,1,5,0.0,0.0,0.0,60095
0,1,5,0.0,0.0,0.0,60111
0,1,5,0.0,0.0,0.0,60116
0,1,5,0.0,0.0,0.0,60121
0,1,5,0.0,0.0,0.0,60160
1,0,4,1.0,0.2,0.33333333333333337,60173
1,0,4,1.0,0.2,0.33333333333333337,60203
0,0,5,0.0,0.0,0.0,60229
0,0,5,0.0,0.0,0.0,60235
0,1,5,0.0,0.0,0.0,60247
0,1,5,0.0,0.0,0.0,60248
0,0,5,0.0,0.0,0.0,60266
0,1,5,0.0,0.0,0.0,60315
0,1,5,0.0,0.0,0.0,60319
0,0,5,0.0,0.0,0.0,60338
0,1,5,0.0,0.0,0.0,60341
0,1,5,0.0,0.0,0.0,60342
0,1,5,0.0,0.0,0.0,60407
0,1,5,0.0,0.0,0.0,60417
0,1,5,0.0,0.0,0.0,60421
0,1,5,0.0,0.0,0.0,60466
0,1,5,0.0,0.0,0.0,60469
0,0,5,0.0,0.0,0.0,60506
0,1,5,0.0,0.0,0.0,60517
0,1,5,0.0,0.0,0.0,60564
0,1,5,0.0,0.0,0.0,60575
0,1,5,0.0,0.0,0.0,60585
0,1,5,0.0,0.0,0.0,60619
0,1,5,0.0,0.0,0.0,60620
1,0,4,1.0,0.2,0.33333333333333337,60654
0,1,5,0.0,0.0,0.0,60664
0,1,5,0.0,0.0,0.0,60666
0,1,5,0.0,0.0,0.0,60671
1,0,4,1.0,0.2,0.33333333333333337,60699
0,1,5,0.0,0.0,0.0,60700
0,1,5,0.0,0.0,0.0,60702
1,0,4,1.0,0.2,0.33333333333333337,60749
1,0,4,1.0,0.2,0.33333333333333337,60757
0,1,5,0.0,0.0,0.0,60770
1,0,4,1.0,0.2,0.33333333333333337,60792
0,0,5,0.0,0.0,0.0,60798
0,0,5,0.0,0.0,0.0,60802
1,0,4,1.0,0.2,0.33333333333333337,60827
0,1,5,0.0,0.0,0.0,60867
1,0,4,1.0,0.2,0.33333333333333337,60911
